0.0178195156217219	0.204368306316463	0.0327804104848342	0.00400000000000000	0.00100000000000000	0
0.0177419690943521	0.203169189859124	0.0326332104158803	0.00400000000000000	0.00100000000000000	0.100000000000000
0.0177786940150013	0.203689938584281	0.0327023358218536	0.00400000000000000	0.00100000000000000	0.200000000000000
0.0176826954429819	0.202012267824703	0.0325185181189017	0.00400000000000000	0.00100000000000000	0.300000000000000
0.0175395648385445	0.199307328858866	0.0322413240639922	0.00400000000000000	0.00100000000000000	0.400000000000000
0.0175884221639348	0.200520642668760	0.0323397061271072	0.00400000000000000	0.00100000000000000	0.500000000000000
0.0175717371251816	0.199897500245236	0.0323034955209902	0.00400000000000000	0.00100000000000000	0.600000000000000
0.0173068272693114	0.197058001626838	0.0318184790113767	0.00400000000000000	0.00100000000000000	0.700000000000000
0.0172609354499165	0.194581682829691	0.0317084352081898	0.00400000000000000	0.00100000000000000	0.800000000000000
0.0172236334098300	0.194061134371290	0.0316386032600609	0.00400000000000000	0.00100000000000000	0.900000000000000
0.0172535773332222	0.196269126987262	0.0317185132418253	0.00400000000000000	0.00100000000000000	1
