0.1	0.04878098880715816	973658	3.451494261845535
0.0	0.01056372987996659	14433065	0.43923775026302453
0.4	0.09992371588404815	117980	7.706797762332599
0.2	0.06953104002512048	375789	5.019298063540976
0.7	0.14122365185839442	41891	10.999069012437038
0.8	0.144564447592068	33888	11.538214117091595
0.3	0.08418052988293284	194760	6.4126155268022185
0.5	0.1123765382375175	80693	8.738849714349447
1.1	0.16655325830934312	19105	13.525098141847684
1.3	0.18915644404058762	13206	15.434348023625624
0.6	0.1266290604940673	56551	10.041219430248802
0.9	0.15738145947763704	26763	12.487202481037253
1.2	0.18754578754578755	15015	14.979753579753579
2.4	0.29111179931867454	3229	22.856611954165377
2.3	0.2788436268068331	3805	22.58107752956636
1.4	0.1991621574445802	11458	16.399807994414385
1.6	0.22202063726046037	8819	17.617303549155235
1.7	0.23779397606931646	7271	18.934259386604317
1.0	0.15978432403997897	22812	13.021786778888304
1.8	0.2365372573575454	6388	19.592986850344396
3.1	0.32234251968503935	2032	25.889271653543307
1.9	0.24459093982420554	5916	19.48022312373225
2.0	0.25813045902248655	5381	20.488942575729418
3.7	0.3439194422927963	1291	26.9140201394268
1.5	0.21288571715750326	9949	17.114986430797064
2.6	0.32580174927113703	2744	24.821428571428573
3.3	0.3441247002398082	1668	27.86810551558753
6.4	0.5102739726027398	292	36.647260273972606
2.7	0.32942097026604067	2556	25.667449139280127
3.9	0.3853989813242784	1178	28.42869269949066
2.1	0.2581932773109244	4760	20.1468487394958
2.2	0.2486212221486874	4533	20.027134348113833
2.8	0.3140194489465154	2468	24.59359805510535
4.0	0.41526263627353815	1009	30.53320118929633
4.4	0.4226415094339623	795	31.675471698113206
5.1	0.4888888888888889	540	34.855555555555554
4.8	0.4292527821939587	629	33.5389507154213
9.7	0.632183908045977	87	42.06896551724138
4.5	0.4030054644808743	732	32.67486338797814
6.9	0.5287356321839081	261	38.888888888888886
10.2	0.5975609756097561	82	46.1219512195122
4.1	0.39358288770053473	935	30.285561497326203
7.6	0.5198019801980198	202	38.98514851485149
11.0	0.6744186046511628	43	52.53488372093023
4.2	0.39954853273137697	886	32.24379232505643
5.6	0.4589041095890411	438	34.05707762557078
4.3	0.3700787401574803	889	30.799775028121484
13.8	0.6153846153846154	39	57.743589743589745
3.2	0.3404840484048405	1818	27.182618261826182
4.7	0.41379310344827586	638	32.289968652037615
5.0	0.4292527821939587	629	32.69793322734499
3.0	0.3210502072777522	2171	24.672501151543067
7.9	0.514792899408284	169	41.16568047337278
2.5	0.2955019362526065	3357	23.41644325290438
2.9	0.3211216644052465	2211	25.300768882858435
6.6	0.44673539518900346	291	37.3573883161512
7.2	0.5238095238095238	231	41.96969696969697
3.4	0.32630191166776534	1517	27.430454845088992
7.1	0.47435897435897434	234	36.78632478632478
3.5	0.3462381300219138	1369	27.93864134404675
3.6	0.3523465703971119	1385	27.768231046931408
3.8	0.3919282511210762	1115	29.411659192825113
5.4	0.4892241379310345	464	35.519396551724135
6.1	0.46630727762803237	371	34.03504043126684
7.5	0.5384615384615384	169	42.82248520710059
8.4	0.5283018867924528	159	43.088050314465406
6.3	0.5255255255255256	333	38.573573573573576
7.8	0.5406976744186046	172	41.98837209302326
6.5	0.5082508250825083	303	39.54455445544554
8.1	0.6013986013986014	143	42.76923076923077
11.6	0.6610169491525424	59	57.355932203389834
9.9	0.6829268292682927	82	52.47560975609756
13.0	0.5925925925925926	27	62.666666666666664
5.8	0.3978494623655914	465	30.34193548387097
11.2	0.7121212121212122	66	52.77272727272727
6.0	0.504225352112676	355	36.93802816901408
6.8	0.4881889763779528	254	41.7992125984252
8.9	0.6097560975609756	123	46.422764227642276
5.7	0.46578947368421053	380	38.44210526315789
8.0	0.5342465753424658	146	41.30821917808219
4.9	0.4440619621342513	581	35.14629948364888
14.0	0.7096774193548387	31	67.48387096774194
10.1	0.5795454545454546	88	42.90909090909091
8.7	0.5968992248062015	129	48.542635658914726
4.6	0.4362818590704648	667	31.770614692653673
5.2	0.44025157232704404	477	33.498951781970646
12.8	0.5625	32	54.9375
10.3	0.6111111111111112	72	52.833333333333336
9.2	0.5465116279069767	86	40.03488372093023
16.0	0.8461538461538461	13	44.92307692307692
11.7	0.6	45	52.24444444444445
7.4	0.5263157894736842	190	44.21052631578947
7.0	0.5483870967741935	217	39.51152073732719
15.6	0.8333333333333334	12	86.83333333333333
10.5	0.6507936507936508	63	47.79365079365079
10.6	0.6885245901639344	61	48.24590163934426
12.6	0.6956521739130435	46	57.95652173913044
12.7	0.8055555555555556	36	60.69444444444444
8.6	0.546875	128	41.2421875
5.3	0.4309623430962343	478	32.55020920502092
6.7	0.5036764705882353	272	35.731617647058826
7.3	0.5688073394495413	218	41.96788990825688
5.5	0.4305239179954442	439	34.91571753986332
9.0	0.6796875	128	48.4921875
11.9	0.7619047619047619	42	61.11904761904762
9.1	0.6262626262626263	99	49.525252525252526
6.2	0.5498392282958199	311	37.77813504823151
10.4	0.5517241379310345	58	45.03448275862069
5.9	0.5013774104683195	363	36.176308539944905
8.8	0.5966386554621849	119	41.705882352941174
7.7	0.5257731958762887	194	43.72164948453608
9.5	0.6704545454545454	88	47.44318181818182
10.7	0.6440677966101694	59	52.644067796610166
12.4	0.6818181818181818	44	63.15909090909091
12.0	0.8444444444444444	45	66.24444444444444
11.8	0.6136363636363636	44	53.54545454545455
17.7	0.6666666666666666	9	70.55555555555556
13.7	0.7419354838709677	31	60.16129032258065
9.3	0.6057692307692307	104	48.36538461538461
12.5	0.6	30	51.43333333333333
12.1	0.62	50	51.16
14.4	0.7037037037037037	27	70.55555555555556
8.3	0.5733333333333334	150	43.58
8.5	0.5538461538461539	130	44.07692307692308
13.4	0.6666666666666666	36	71.52777777777777
11.4	0.7083333333333334	48	61.291666666666664
8.2	0.6	140	41.66428571428571
18.9	0.8823529411764706	17	87.88235294117646
17.9	0.6666666666666666	9	63.22222222222222
11.5	0.6481481481481481	54	57.5
10.8	0.7391304347826086	46	63.28260869565217
12.9	0.7096774193548387	31	74.0
14.7	0.6296296296296297	27	74.55555555555556
13.9	0.6774193548387096	31	67.2258064516129
17.2	0.5	6	52.0
9.6	0.5656565656565656	99	42.38383838383838
17.1	0.8	5	71.4
9.8	0.6447368421052632	76	44.81578947368421
20.6	0.6666666666666666	6	31.166666666666668
14.3	0.7727272727272727	22	75.18181818181819
15.3	0.8888888888888888	18	83.61111111111111
16.4	0.5454545454545454	11	70.18181818181819
21.5	0.8333333333333334	6	61.0
20.7	0.875	8	75.375
21.9	0.75	4	42.75
14.2	0.6111111111111112	18	43.111111111111114
20.5	1.0	3	46.0
17.5	0.8333333333333334	12	70.66666666666667
11.1	0.7377049180327869	61	59.967213114754095
36.6	1.0	1	98.0
24.3	1.0	2	70.5
23.6	1.0	4	59.0
15.0	0.8421052631578947	19	76.42105263157895
13.6	0.7916666666666666	24	71.20833333333333
13.3	0.7692307692307693	26	71.26923076923077
12.2	0.6829268292682927	41	58.48780487804878
19.2	0.5	6	59.666666666666664
16.9	0.85	20	77.65
19.1	0.75	4	82.25
10.0	0.631578947368421	76	46.0
11.3	0.6610169491525424	59	65.55932203389831
17.3	0.6666666666666666	9	56.0
9.4	0.5487804878048781	82	47.40243902439025
25.1	1.0	2	45.5
18.6	0.9166666666666666	12	59.0
23.7	1.0	3	103.0
14.8	0.631578947368421	19	61.473684210526315
15.4	0.6428571428571429	14	63.57142857142857
16.6	0.6666666666666666	18	53.44444444444444
15.5	0.78125	32	68.3125
22.5	0.6666666666666666	3	44.0
14.5	0.75	20	54.95
19.3	0.8333333333333334	6	81.5
15.9	0.875	16	80.0
17.4	0.7142857142857143	7	79.57142857142857
15.8	0.6842105263157895	19	73.57894736842105
16.3	0.75	12	79.0
22.1	0.6	5	53.6
24.4	0.5	4	29.5
20.8	1.0	2	58.0
29.1	1.0	2	38.5
21.7	0.6	5	54.4
19.5	0.6	5	34.8
15.1	1.0	12	82.75
22.6	1.0	3	54.333333333333336
29.6	0.5	4	67.0
23.3	0.5	4	34.25
13.1	0.6785714285714286	28	53.32142857142857
16.5	0.75	8	79.0
18.7	0.4444444444444444	9	39.666666666666664
19.9	1.0	6	50.5
19.6	0.9166666666666666	12	110.08333333333333
17.6	0.6363636363636364	11	73.72727272727273
14.1	0.6538461538461539	26	63.73076923076923
14.9	0.7272727272727273	11	57.27272727272727
25.0	1.0	3	54.333333333333336
15.2	0.7	20	58.9
25.8	1.0	1	40.0
20.0	0.75	8	63.875
22.4	0.5	4	44.0
16.2	0.6666666666666666	12	64.16666666666667
16.8	0.8181818181818182	11	73.72727272727273
26.2	0.5714285714285714	7	81.57142857142857
18.5	0.8333333333333334	6	116.16666666666667
12.3	0.7058823529411765	34	53.76470588235294
18.0	0.9090909090909091	11	65.45454545454545
14.6	0.7727272727272727	22	65.45454545454545
20.2	0.8	5	51.6
13.5	0.7058823529411765	34	57.6764705882353
18.1	0.6666666666666666	6	97.33333333333333
21.1	0.5	2	58.0
13.2	0.8	25	69.24
17.8	0.8461538461538461	13	74.84615384615384
16.7	0.7333333333333333	15	66.93333333333334
15.7	0.5833333333333334	12	72.25
30.7	1.0	1	92.0
10.9	0.6557377049180327	61	58.131147540983605
18.2	0.75	8	116.375
24.1	1.0	3	52.333333333333336
22.7	0.8	5	40.2
32.7	1.0	3	102.66666666666667
21.4	0.8	5	113.0
19.0	1.0	6	113.83333333333333
25.6	1.0	1	212.0
18.3	0.8333333333333334	12	98.75
22.9	0.5	4	114.25
20.4	0.8333333333333334	6	103.66666666666667
16.1	0.6666666666666666	12	71.91666666666667
25.2	1.0	1	276.0
29.9	0.5	4	66.5
20.3	0.8333333333333334	6	70.16666666666667
27.7	0.75	4	62.5
26.5	0.5	2	45.0
23.9	0.6666666666666666	3	38.666666666666664
37.3	1.0	1	117.0
33.6	1.0	2	88.5
18.8	0.8	5	85.6
41.7	1.0	1	55.0
29.3	1.0	2	94.5
